cubeta_id,cuenca,dist_divide_m,slope_s50,slope_s100,slope_s200,slope_s500,slope_s1000,slope_s2000,tpi_R500,tpi_R1000,tpi_R2000,tpi_R5000,vd_ord4,vd_ord6
CRR_0985,CRR,17840.444526125542,0.05438918992877,0.0395492240786552,0.0264616422355175,0.0292303245514631,0.0143073657527565,0.0264072082936763,-0.0373111069202423,0.272453635931015,0.9205783009529114,1.2397810220718384,0.4905662536621094,199.7362518310547
CRR_0986,CRR,18140.23937800153,0.0025929159019142,0.0204576794058084,0.0210145637392997,0.0157120153307914,0.0122358836233615,0.0254894588142633,-0.3080091774463653,0.0800990164279937,0.8733130693435669,1.2341623306274414,0.6240196228027344,199.935791015625
CRR_0987,CRR,17653.146954471613,0.0448511578142643,0.0734564140439033,0.0591707415878772,0.0483203120529651,0.0478928238153457,0.0347113832831382,-1.07885479927063,-1.4146430492401123,-1.2806609869003296,-1.2323012351989746,2.696889877319336,201.81661987304688
CRR_0988,CRR,18889.77852720884,0.0210925843566656,0.0067852642387151,0.0214246027171611,0.0353044942021369,0.0365972071886062,0.0272155925631523,-0.2840987145900726,0.1459980010986328,0.9207016825675964,1.26350736618042,0.6271848678588867,200.1946258544922
CRR_0989,CRR,17938.78243967283,0.0466197542846202,0.0403006561100482,0.0490499958395957,0.0512610450387001,0.0540383085608482,0.0358281545341014,-0.8853278160095215,-1.2074793577194214,-1.212971568107605,-1.2895241975784302,2.714594841003418,201.94625854492188
CRR_0990,CRR,18591.851196420102,0.0674807280302047,0.0781899020075798,0.0756480991840362,0.0763061121106147,0.0543257817625999,0.032145582139492,-0.039079662412405,0.2001084983348846,0.4990636706352234,0.5950202941894531,0.9785232543945312,200.53515625
CRR_0991,CRR,18482.428738563645,0.0338140912353992,0.068069964647293,0.0706578344106674,0.05830929428339,0.0626191869378089,0.0355663485825061,-1.1135705709457395,-1.383863091468811,-1.6807869672775269,-1.982732892036438,3.327542304992676,202.7955474853516
CRR_0992,CRR,17507.017359536374,0.0380057953298091,0.0671049281954765,0.0725665017962455,0.0701929032802581,0.0657700151205062,0.0365845113992691,-0.386204332113266,-0.3141750991344452,-0.9022001028060912,-1.5386717319488523,2.867598533630371,201.4475555419922
CRR_0993,CRR,19682.17416196829,0.0821769684553146,0.0443234182894229,0.0900442600250244,0.0832807645201683,0.0639659464359283,0.0322764404118061,-0.428311675786972,-0.1058921888470649,0.4357573688030243,0.6087765693664551,1.215470314025879,201.13331604003903
CRR_0994,CRR,20068.9591121168,0.0538360550999641,0.067374899983406,0.0864409208297729,0.0930210351943969,0.0769911929965019,0.0347357913851738,-0.475153386592865,-0.2888802886009216,-0.073543794453144,-0.0938260853290557,1.7077226638793943,201.92271423339844
CRR_0995,CRR,18515.39013671061,0.0282882712781429,0.0392721518874168,0.0731028392910957,0.0881700739264488,0.0528653189539909,0.0313899926841259,-0.0386973619461059,0.0837763771414756,-0.8210388422012329,-1.5440196990966797,2.790468215942383,201.96609497070312
CRR_0996,CRR,20039.30217825428,0.145620658993721,0.1315457969903946,0.1187201142311096,0.1232231482863426,0.0969159454107284,0.0450223088264465,-0.8323116302490234,-0.9438989758491516,-0.9044190645217896,-1.2312736511230469,2.845479965209961,201.6951446533203
CRR_0997,CRR,20203.78560082784,0.1296114474534988,0.1168797090649604,0.1037450805306434,0.1144012063741684,0.0953876748681068,0.0456960201263427,-0.8401861190795898,-0.8373734354972839,-0.4920545220375061,-0.7132591009140015,2.446272850036621,201.16506958007807
CRR_0998,CRR,20304.69357657115,0.0595427118241786,0.0958119556307792,0.098592422902584,0.1101962924003601,0.0923727750778198,0.0458085909485816,-0.7621633410453796,-0.6969952583312988,-0.1850713044404983,-0.3518695831298828,2.156259536743164,200.80502319335935
CRR_1000,CRR,20425.26770954977,0.0395642705261707,0.0887399017810821,0.1055457964539527,0.10576843470335,0.0874404236674308,0.0457432009279727,-0.9957290887832642,-0.8581095337867737,-0.1684098690748214,-0.2780443429946899,2.169528007507324,200.73497009277344
CRR_1003,CRR,22189.60989747514,0.0733233168721199,0.1114483997225761,0.0864818915724754,0.0869009867310524,0.0826602727174758,0.0503950044512748,-0.2681939601898193,0.2109275013208389,0.8841637372970581,0.1486243605613708,0.9210166931152344,201.31100463867188
CRR_1004,CRR,22767.6079375045,0.0220510251820087,0.0434076376259326,0.0914734154939651,0.0886261239647865,0.0808847621083259,0.0507361739873886,-0.1516367644071579,0.4431347548961639,1.0022118091583252,0.0971009284257888,0.8165721893310547,201.5299530029297
CRR_1005,CRR,21558.85210228103,0.0246986672282218,0.0419132225215435,0.0264618266373872,0.0356282219290733,0.0527683831751346,0.04265958070755,-0.1277646720409393,0.6973575949668884,1.9652141332626345,2.066355466842652,0.6038732528686523,198.42434692382807
CRR_1006,CRR,23012.686390380844,0.0489603206515312,0.112275406718254,0.1108546629548072,0.110333576798439,0.0918702110648155,0.0494192987680435,-0.1966928988695144,0.2164227217435836,0.6846072673797607,0.0521305091679096,0.8066587448120117,201.2506256103516
CRR_1007,CRR,24555.52374411844,0.0428780205547809,0.0752013474702835,0.1070463880896568,0.1150629371404647,0.0642377212643623,0.0411365628242492,-0.4742816984653473,-0.7671830058097839,-1.549017310142517,-2.9013171195983887,2.7312135696411133,204.88661193847656
CRR_1008,CRR,26311.227633032428,0.0999547466635704,0.1362804621458053,0.1474880576133728,0.1350786089897155,0.0963513702154159,0.0516049079596996,-0.7847771048545837,-1.1241132020950315,-1.898896217346192,-2.321235418319702,3.23175048828125,203.95489501953125
CRR_1009,CRR,26581.551821365232,0.1433024108409881,0.1526483595371246,0.2133741229772567,0.1391652375459671,0.100793071091175,0.0533358491957187,-1.2160542011260986,-1.3237614631652832,-1.8399832248687744,-2.053828954696656,3.192349433898926,203.64456176757807
CRR_1010,CRR,25537.83790244345,0.3375232219696045,0.2369363605976104,0.1824262291193008,0.142690822482109,0.1024342104792594,0.0442984253168106,-0.4992803633213043,0.109425202012062,0.1356694251298904,0.24289570748806,1.419285774230957,200.7091217041016
CRR_1011,CRR,26398.696426366583,0.0794721767306327,0.1053608506917953,0.1324814409017563,0.1248458251357078,0.0995712354779243,0.0495385527610778,0.2146818488836288,0.6887945532798767,0.9868826270103456,1.2739627361297607,0.6655092239379883,199.8571319580078
CRR_1012,CRR,25234.736931683507,0.2934492528438568,0.3159618079662323,0.2435866445302963,0.0969657599925994,0.0743735879659652,0.0387413762509822,-0.5738251209259033,-0.492757499217987,0.1699027866125106,0.7621943950653076,1.5852441787719729,199.84075927734372
CRR_1013,CRR,26000.000580454096,0.0360181704163551,0.0263854078948497,0.0535101033747196,0.0726666152477264,0.0801063254475593,0.0446218810975551,-0.1715035289525985,0.642837643623352,1.4078234434127808,2.0149567127227783,0.6964187622070312,198.8486175537109
CRR_1014,CRR,27520.872232488346,0.204458862543106,0.1686031222343444,0.1518522948026657,0.0741441324353218,0.0792488753795623,0.0493941754102706,-0.677197277545929,-0.8037431240081787,-0.2905581593513489,0.4472982287406921,1.8127374649047847,200.80438232421875
CRR_1015,CRR,27166.812287263376,0.1300635337829589,0.1062763482332229,0.0878707244992256,0.0629701241850853,0.0350979007780551,0.0334980301558971,-0.2057137936353683,0.1598265171051025,1.2169095277786257,2.643684148788452,0.5257816314697266,198.08694458007807
CRR_1016,CRR,28035.58056955045,0.0227367375046014,0.045840997248888,0.0506488420069217,0.0416554175317287,0.0340064503252506,0.0334231741726398,-0.9320300221443176,-0.8892936110496521,-0.0097457114607095,1.4936509132385254,1.4491949081420898,199.3844757080078
CRR_1017,CRR,27312.20621970253,0.0588082037866115,0.063883252441883,0.0636517629027366,0.0476350337266922,0.0255352612584829,0.0289086028933525,-0.4276301860809326,-0.0765831992030143,0.9508798718452454,2.524367094039917,0.6741952896118164,198.11703491210935
CRR_1018,CRR,28917.022162911268,0.1814642250537872,0.0780247971415519,0.0349210016429424,0.0107519794255495,0.0314391516149044,0.0323107354342937,-0.0206239428371191,0.4521538019180298,1.269858717918396,2.8304688930511475,0.5894899368286133,198.18186950683597
CRR_1019,CRR,28287.26578182046,0.0521018020808696,0.059879295527935,0.0664955601096153,0.0294359363615512,0.0253696702420711,0.0289378724992275,-0.5050472021102905,-0.3792193233966827,0.4630547165870666,2.1048388481140137,0.8700761795043945,198.69419860839844
CRR_1020,CRR,28350.18855855055,0.1033032834529876,0.0838164463639259,0.0619761534035205,0.026669692248106,0.0236059334129095,0.0278481449931859,-0.5483561158180237,-0.4051617681980133,0.4228720366954803,,0.8710775375366211,198.6841278076172
CRR_1021,CRR,29741.012081083016,0.0162408221513032,0.0326478630304336,0.0286979600787162,0.0183591935783624,0.0286617446690797,0.0290762670338153,-0.6341620683670044,-0.4390482306480407,0.2675239145755768,1.9544624090194704,1.0374555587768557,199.09954833984372
CRR_1022,CRR,28850.92685698697,0.0247088465839624,0.0146139059215784,0.0183633677661418,0.013376036658883,0.0212910883128643,0.0276583600789308,-0.1467141807079315,0.1591594070196151,0.9518759250640868,2.635303497314453,0.5732259750366211,198.2225646972656
CMR_0030,CMR,342.499710666632,0.0584232807159423,0.0717406570911407,0.0508700758218765,0.040272906422615,0.0449230186641216,0.0293018706142902,0.0037857419811189,0.2968269288539886,0.7843173146247864,1.4470412731170654,0.3532056808471679,0.3774027824401855
CMR_0031,CMR,436.29212689010143,0.0179961379617452,0.0196198858320713,0.034543041139841,0.0399793162941932,0.0455208420753479,0.0300528313964605,-0.2030590176582336,0.0186805743724107,0.5708884596824646,1.277500867843628,0.4456825256347656,0.4633464813232422
CMR_0032,CMR,434.9905990173459,0.024384805932641,0.0321625173091888,0.0392676629126071,0.0428747981786727,0.0438980646431446,0.0301845390349626,-0.3710157573223114,-0.1826489716768264,0.4387364089488983,,0.4930906295776367,0.5161995887756348
CMR_0033,CMR,688.8018533049128,0.0452658124268054,0.0573060475289821,0.0647636875510215,0.053830150514841,0.0489450730383396,0.0307916663587093,-0.0979940742254257,0.1295127719640731,0.5393148064613342,1.0932353734970093,0.402564525604248,0.5176606178283691
CMR_0034,CMR,432.3154355027565,0.0086757782846689,0.043633546680212,0.0564419105648994,0.0447163209319114,0.0327161587774753,0.0291354097425937,-0.035445712506771,0.3233450353145599,1.083890676498413,,0.3404378890991211,0.3451080322265625
CMR_0035,CMR,943.732096576992,0.0213040616363286,0.033703938126564,0.0500296168029308,0.0552079267799854,0.0444341450929641,0.0318127311766147,-0.4089998304843902,-0.1990230530500412,0.4474210441112518,,0.5894694328308105,0.6301102638244629
CMR_0036,CMR,615.4084349979144,0.0544518157839775,0.0377130024135112,0.0511112287640571,0.0417017042636871,0.0329515971243381,0.0295385532081127,-0.1125488579273223,0.2817467451095581,1.020939826965332,,0.3599100112915039,0.3618011474609375
CMR_0037,CMR,1120.8705060356192,0.0258798636496067,0.0416872985661029,0.0600217320024967,0.0605036206543445,0.053456112742424,0.0331403836607933,-0.5828444361686707,-0.4553236067295074,-0.0179082322865724,0.5348986387252808,0.8246016502380371,1.00960111618042
CMR_0038,CMR,1174.570155420828,0.0168846137821674,0.0563837140798568,0.0679691061377525,0.0549631044268608,0.0438812784850597,0.0322833582758903,-0.5265945792198181,-0.2259956896305084,0.4159401059150696,,0.7711882591247559,0.7882556915283203
CMR_0039,CMR,131.86114954849683,0.0466767400503158,0.0178193543106317,0.0037323895376175,0.018733687698841,0.023311398923397,0.0256284158676862,-0.2541839182376861,0.125373438000679,0.8055678009986877,,0.4186677932739258,0.4229187965393066
CMR_0040,CMR,1546.546754977557,0.0344957113265991,0.0658643841743469,0.0669402703642845,0.0642344951629638,0.0528581030666828,0.0342462509870529,0.0817131400108337,0.354453295469284,0.8384629487991333,1.47900128364563,0.4108490943908691,0.4341645240783691
CMR_0041,CMR,1899.5279764930383,0.0791293531656265,0.090049609541893,0.0923661068081855,0.0784498527646064,0.0601252652704715,0.0358577370643615,-0.1038787364959716,0.0977767929434776,0.364222377538681,0.8395953178405762,0.4195313453674316,0.7384462356567383
CMR_0042,CMR,1021.845954658295,0.0040121786296367,0.0461586788296699,0.0436556972563266,0.0438236258924007,0.0379562191665172,0.0306486170738935,-0.2976183891296386,0.0388533771038055,0.5905646681785583,,0.5630550384521484,0.5831575393676758
CMR_0043,CMR,777.5230796821604,0.0627698227763176,0.0693586617708206,0.0633394345641136,0.0381038151681423,0.0319231189787387,0.0283731203526258,-0.4608292877674103,-0.1332350075244903,0.4307105541229248,,0.7120718955993652,0.7243399620056152
CMR_0044,CMR,1661.3015984191638,0.0470784939825534,0.0850174948573112,0.0747589841485023,0.058424137532711,0.0517771542072296,0.0344808138906955,-0.1668349206447601,0.1612588167190551,0.5704542994499207,1.2771662473678589,0.421818733215332,0.5424976348876953
CMR_0045,CMR,1166.2907374795036,0.0534296706318855,0.0654545873403549,0.0503078587353229,0.0500279441475868,0.0383399277925491,0.0303427912294864,-0.3627867996692657,-0.1211403459310531,0.3389670550823211,,0.6597676277160645,0.706547737121582
CMR_0046,CMR,1701.7552120467203,0.0313669145107269,0.0616339705884456,0.0606413967907428,0.0602303557097911,0.0503628551959991,0.034185267984867,-0.1374077796936035,0.0735622942447662,0.3871484100818634,1.1385786533355713,0.4929189682006836,0.6534156799316406
CMR_0047,CMR,2479.706103107987,0.0138658341020345,0.0072986399754881,0.0498063527047634,0.0802452936768531,0.0640722885727882,0.0372926816344261,-0.6000732183456421,-0.6178885102272034,-0.761658251285553,-0.5390581488609314,1.232342004776001,1.9926466941833496
CMR_0048,CMR,1275.3889402671252,0.0277235507965087,0.040430337190628,0.0528318174183368,0.0541102401912212,0.0390519835054874,0.0304198917001485,-0.2928981781005859,-0.1169436946511268,0.2859280705451965,,0.642667293548584,0.7010126113891602
CMR_0049,CMR,2032.7056113838264,0.0301720723509788,0.031148187816143,0.026799427345395,0.0703280419111251,0.0561284646391868,0.0358842611312866,-0.1766030639410019,-0.000379157194402,0.1826558113098144,0.8057056665420532,0.6323361396789551,0.8727593421936035
CMR_0050,CMR,968.7188424927576,0.0183100309222936,0.0370510034263134,0.0415814369916915,0.0427090041339397,0.0291347466409206,0.0261745620518922,-0.1317844986915588,0.0678168907761573,0.4837771654129028,,0.4096012115478515,0.4193315505981445
CMR_0051,CMR,1735.0511062014095,0.0547287873923778,0.0608881004154682,0.063709944486618,0.0630365014076232,0.0471661463379859,0.0332807153463363,-0.3485361635684967,-0.2895516157150268,-0.0310723800212144,0.78331059217453,0.8577146530151367,1.005176067352295
CMR_0052,CMR,3015.662499500372,0.0995142310857772,0.1217068061232566,0.1039473861455917,0.0803839564323425,0.0613187104463577,0.0381238237023353,-0.6656798124313354,-0.9477155804634094,-1.3351056575775146,-1.1777799129486084,1.7348241806030271,2.6244559288024902
CMR_0053,CMR,1757.95979685595,0.1015452072024345,0.0919657722115516,0.0889241844415664,0.0598426945507526,0.0397483594715595,0.0305805336683988,-0.3354059755802154,-0.4516680240631103,-0.2250443398952484,,0.992612361907959,1.0782876014709473
CMR_0054,CMR,3435.07615279934,0.0349782705307006,0.0419702380895614,0.0624745972454547,0.0652310773730278,0.0605707429349422,0.0388884134590625,-0.937405288219452,-1.408867359161377,-1.88843297958374,-1.6795930862426758,2.3544468879699707,3.149806499481201
CMR_0055,CMR,2758.28014882177,0.0357699580490589,0.0401362478733062,0.0555810928344726,0.0571829304099082,0.0561635382473468,0.0371077917516231,-0.7290529012680054,-1.1172499656677246,-1.2339799404144287,-0.6518835425376892,1.887667655944824,2.258542537689209
CMR_0056,CMR,2748.539693450053,0.0420284196734428,0.0294741541147232,0.0731979385018348,0.0728716254234314,0.0531017780303955,0.0348204635083675,-1.0729427337646484,-1.399821639060974,-1.3675096035003662,-0.6088557839393616,2.0870652198791504,2.314887046813965
CMR_0057,CMR,3820.889727150677,0.0893080085515976,0.096631608903408,0.1024396643042564,0.0951289385557174,0.0688119083642959,0.0390893146395683,-0.1621198803186416,-0.222101092338562,-0.5353687405586243,-0.1392162144184112,1.1673426628112793,1.6920838356018066
CMR_0058,CMR,3865.966363756618,0.1410340070724487,0.1186165437102317,0.1031446084380149,0.0867396295070648,0.068100057542324,0.0377605222165584,-0.1941934823989868,-0.0220315549522638,-0.0677704215049743,0.5264738202095032,0.8109354972839355,1.1244401931762695
CMR_0059,CMR,3959.7788762941727,0.0818918049335479,0.0926824212074279,0.0955875515937805,0.0860636234283447,0.0691226869821548,0.0380276851356029,-0.5016369819641113,-0.3094571232795715,-0.3819861710071563,0.1913439184427261,1.1231489181518557,1.453505516052246
CMR_0060,CMR,3632.983301595112,0.0139660350978374,0.0382136404514312,0.0551715083420276,0.0526897832751274,0.0507130920886993,0.0317179039120674,-0.2472386509180069,0.0469385534524917,0.431188553571701,1.380439043045044,0.5883526802062988,0.6189231872558594
CMR_0061,CMR,4558.980548397815,0.0822711363434791,0.0874240770936012,0.0979889780282974,0.0864228382706642,0.0718196034431457,0.0388807319104671,-0.166811466217041,0.0606045015156269,-0.1391314417123794,0.3940599858760834,0.929842472076416,1.2721238136291504
CMR_0062,CMR,3336.388685651437,0.0708480477333068,0.0567132458090782,0.0363220572471618,0.0266297962516546,0.030979773029685,0.0238098856061697,-0.5521214604377747,-0.3370842933654785,0.2031061351299286,,0.7221193313598633,0.7241253852844238
CMR_0063,CMR,3540.445365160321,0.1308946907520294,0.0813372358679771,0.0198883637785911,0.0286208372563123,0.0368712097406387,0.0267360303550958,-0.0612059198319911,0.1966504007577896,0.7253222465515137,,0.340188980102539,0.3421921730041504
CMR_0064,CMR,3822.3167094653672,0.0656197518110275,0.0231452975422143,0.0102054541930556,0.0281274635344743,0.0324622131884098,0.0254957228899002,-0.3961906135082245,-0.1763512343168258,0.4011291563510895,,0.6358275413513184,0.6383275985717773
CMR_0065,CMR,4500.027015291895,0.0420060232281684,0.021225294098258,0.0418184101581573,0.0498006604611873,0.0542241185903549,0.0332336537539958,-0.4553302824497223,-0.220466062426567,0.112604334950447,1.0460155010223389,0.8131928443908691,0.874885082244873
CMR_0066,CMR,4274.081135328743,0.0333699956536293,0.0390271544456481,0.0402076430618763,0.0330652631819248,0.0347149111330509,0.0268733091652393,-0.3089069426059723,-0.1126590594649314,0.4464565217494964,1.598082184791565,0.5149664878845215,0.5240998268127441
CMR_0067,CMR,4236.659239881487,0.0140277342870831,0.0134101016446948,0.0268476270139217,0.0270470734685659,0.0236965026706457,0.0221365317702293,-0.3463198244571686,-0.1383564323186874,0.4736156165599823,,0.4649081230163574,0.4686341285705566
CMR_0068,CMR,4606.99764825171,0.048161044716835,0.0481647327542305,0.0392057560384273,0.0349690169095993,0.0361727103590965,0.0274481978267431,-0.3167818784713745,-0.1141156032681465,0.4071548879146576,1.5636725425720217,0.5769004821777344,0.585792064666748
CMR_0069,CMR,5477.077790094935,0.1082815825939178,0.0827512070536613,0.0803321003913879,0.0783727020025253,0.0625126734375953,0.036685187369585,-0.7328193783760071,-0.8272646069526672,-0.9059118628501892,-0.0043683536350727,1.7240533828735352,1.872037410736084
CMR_0070,CMR,4240.915905148367,0.0172403752803802,0.0361426807940006,0.0336191058158874,0.0242668986320495,0.0205044317990541,0.0204856805503368,-0.4088531136512756,-0.1874185651540756,0.4261805713176727,,0.535179615020752,0.5389432907104492
CMR_0071,CMR,5339.744754097047,0.1576995700597763,0.1235552132129669,0.1035922169685363,0.0670707523822784,0.0521500036120414,0.0324056819081306,-0.2327036261558532,-0.1325951665639877,0.0910223647952079,1.165018916130066,0.8979859352111816,0.9390020370483398
CMR_0072,CMR,4735.473610346012,0.0417787954211235,0.0484163388609886,0.0401555523276329,0.0281807146966457,0.0276631545275449,0.0242085438221693,-0.4832558333873749,-0.278446763753891,0.2771295309066772,1.5290292501449585,0.6678013801574707,0.6702966690063477
CMR_0074,CMR,4650.490056315872,0.0214526876807212,0.0314466282725334,0.032679010182619,0.0224555265158414,0.0204696767032146,0.0207625273615121,-0.1441656053066253,0.0720952972769737,0.6517149209976196,,0.3010573387145996,0.3017172813415527
CMR_0075,CMR,5180.888107898607,0.0071583595126867,0.0135187478736042,0.0214416142553091,0.0234940275549888,0.0236223191022872,0.0224970635026693,-0.2514957785606384,-0.0510250106453895,0.4563324451446533,1.7844645977020264,0.4058179855346679,0.4067087173461914
CMR_0076,CMR,6062.561472971967,0.0392193645238876,0.0660251304507255,0.0822698250412941,0.0657130181789398,0.049724381417036,0.0310419108718633,-0.6949648857116699,-0.8110624551773071,-0.6385093331336975,0.6333191990852356,1.36600923538208,1.4202580451965332
CMR_0077,CMR,5464.539269076977,0.0206041857600212,0.0174922347068786,0.0196022521704435,0.0243445001542568,0.0239497851580381,0.0226323697715997,-0.1153501644730568,0.0493673160672187,0.5123862624168396,1.872264742851257,0.2604718208312988,0.2623448371887207
CMR_0078,CMR,5915.141161125548,0.0276207253336906,0.0327460952103138,0.0330929458141326,0.0370360538363456,0.0332579016685485,0.0255856551229953,-0.2999716103076935,-0.2363243997097015,0.1281569600105285,1.5052638053894043,0.5773301124572754,0.5897083282470703
CMR_0079,CMR,5145.4072837473,0.1259675920009613,0.0447493717074394,0.0161876883357763,0.0166645720601081,0.0128280762583017,0.0162709634751081,-0.4671847224235534,-0.3012039959430694,0.1674186587333679,,0.488039493560791,0.5235433578491211
CMR_0080,CMR,5895.693779449431,0.0235993023961782,0.0244322605431079,0.032105267047882,0.0231267735362052,0.0236381758004426,0.0222844742238521,-0.2031859308481216,-0.119568683207035,0.2936334013938904,1.725380301475525,0.3634023666381836,0.3672447204589844
CMR_0081,CMR,6710.409089010576,0.0363532677292823,0.0857461765408515,0.0864492803812027,0.0692655071616172,0.0470803305506706,0.0285903885960578,-0.5689640045166016,-0.5634611248970032,-0.3009553849697113,1.203289270401001,1.0740647315979004,1.1044154167175293
CMR_0082,CMR,6374.849186570182,0.0247131884098052,0.0508157201111316,0.044598538428545,0.0357221998274326,0.0305259674787521,0.0238426476716995,-0.3323514759540558,-0.2750405371189117,0.0960515588521957,1.602333664894104,0.5861515998840332,0.5936250686645508
CMR_0083,CMR,6241.270794129865,0.0198378097265958,0.0379223302006721,0.0333149433135986,0.0229006260633468,0.0241534225642681,0.0219749733805656,-0.5165679454803467,-0.4666439592838287,-0.0728397220373153,1.4288419485092163,0.6980485916137695,0.7026023864746094
CMR_0084,CMR,5835.500810995611,0.1075780391693115,0.0809809416532516,0.0263959039002656,0.0138821024447679,0.0134954471141099,0.0179504603147506,-0.4998967349529266,-0.4258392751216888,-0.0149425361305475,,0.61663818359375,0.6174769401550293
CMR_0085,CMR,5600.976373167313,0.0332735925912857,0.0346300266683101,0.029150491580367,0.0137476688250899,0.0103021813556551,0.0157927330583333,-0.1641809940338134,-0.0809032171964645,0.3224913477897644,,0.226053237915039,0.2299084663391113
CMR_0086,CMR,5943.539294117475,0.0702274590730667,0.0343319587409496,0.0079168900847435,0.0121745485812425,0.0130842933431267,0.0177272539585828,-0.5215672254562378,-0.4650702476501465,-0.0644903182983398,,0.6286125183105469,0.6296353340148926
CMR_0087,CMR,7003.392932034139,0.0062368749640882,0.0194180328398942,0.0408992543816566,0.0480036363005638,0.0333236046135425,0.0233218856155872,0.009346030652523,0.2054236382246017,0.6147450804710388,2.286208152770996,0.2608847618103027,0.2632112503051758
CMR_0088,CMR,6844.958376549836,0.0335570871829986,0.0534563101828098,0.0459208115935325,0.0337615385651588,0.025547232478857,0.0211290568113327,-0.1365617960691452,0.0052445889450609,0.4182715117931366,2.0690200328826904,0.3458466529846191,0.3472681045532226
CMR_0089,CMR,6820.300608459823,0.0576288774609565,0.0176574848592281,0.0239828843623399,0.0214575640857219,0.016897739842534,0.0179625544697046,-0.2630487382411957,-0.1914040595293045,0.2101762592792511,1.8766897916793823,0.403533935546875,0.4073548316955566
CMR_0090,CMR,6467.0892658569865,0.0059602186083793,0.0053361882455646,0.0100323725491762,0.0088454782962799,0.0100857289507985,0.0152269331738352,-0.241542711853981,-0.2316512167453766,0.1244236826896667,,0.3492045402526855,0.3524327278137207
CMR_0091,CMR,6397.852418696863,0.0491284057497978,0.0356686972081661,0.0174691919237375,0.0061925793997943,0.0073623587377369,0.0135714141651988,-0.17723248898983,-0.1758284270763397,0.1493882685899734,,0.3153905868530273,0.3173427581787109
CMR_0092,CMR,7366.148330491632,0.0392178781330585,0.0163243729621171,0.0208059195429086,0.0249629132449626,0.0211890377104282,0.0186376310884952,-0.0840448141098022,0.1635054051876068,0.6287689208984375,2.433968305587769,0.3104481697082519,0.3106212615966797
CMR_0093,CMR,6750.337554239485,0.0390734635293483,0.0364041924476623,0.0202170107513666,0.0128002511337399,0.0103670209646224,0.0146248908713459,-0.2065205723047256,-0.185034304857254,0.1711812913417816,,0.3237571716308594,0.3280839920043945
CMR_0094,CMR,7729.352331428253,0.0152328293770551,0.025372801348567,0.0198731143027544,0.0186470225453376,0.0221020653843879,0.0185193978250026,-0.1093521416187286,0.197307288646698,0.7157959938049316,2.6228396892547607,0.376441478729248,0.3766145706176758
CMR_0095,CMR,7360.22757222864,0.0218422971665859,0.039191223680973,0.0398972705006599,0.0202134530991315,0.0140607040375471,0.015679869800806,-0.0579915754497051,0.0991356596350669,0.5248310565948486,2.333148241043091,0.2535915374755859,0.2554254531860351
CRR_1023,CRR,6614.938577708883,0.0455392710864543,0.0579047538340091,0.0373315513134002,0.0316291153430938,0.0252363309264183,0.0219307802617549,0.0127258067950606,0.4154132604598999,0.9182204604148864,,0.4039154052734375,194.5862274169922
CMR_0096,CMR,7173.27786735577,0.0357039086520671,0.0204019881784915,0.0253400560468435,0.0152695467695593,0.0089814160019159,0.0126506406813859,-0.514833927154541,-0.4613368809223175,-0.1125009357929229,,0.5925202369689941,0.6000404357910156
CMR_0097,CMR,8080.9772043960675,0.0328131392598152,0.0365002043545246,0.0251167099922895,0.0057768798433244,0.0135197537019848,0.0150382006540894,-0.2048980593681335,0.0282238647341728,0.5626766085624695,2.570327043533325,0.3912444114685058,0.3937897682189941
CRR_1024,CRR,6882.55966329939,0.0224401745945215,0.0161539111286401,0.0298168025910854,0.0335559695959091,0.0279010254889726,0.0216460675001144,-0.1205788552761077,0.3564213812351227,0.8836245536804199,,0.4150934219360351,194.71615600585935
CRR_1025,CRR,7211.536791570433,0.0051288628019392,0.0129330735653638,0.0204170905053615,0.022348241880536,0.0258082821965217,0.0195666551589965,0.0655720755457878,0.6235080361366272,1.225524663925171,,0.1771998405456543,194.3863525390625
CMR_0098,CMR,8356.425484985837,0.0210267230868339,0.0259057339280843,0.0243616681545972,0.0143983848392963,0.0070092366077005,0.0118883438408374,-0.213951900601387,-0.1161079406738281,0.3887833058834076,2.454667091369629,0.3183212280273437,0.3268847465515136
CRR_1026,CRR,6968.992799031636,0.052801564335823,0.0851945430040359,0.0818858742713928,0.0600769929587841,0.0387907065451145,0.0233731884509325,-0.2724961042404175,0.1118476167321205,0.5002409815788269,0.6956116557121277,0.7476663589477539,195.30560302734372
CRR_1027,CRR,7362.968580739476,0.0165318921208381,0.028092773631215,0.0326348803937435,0.037659041583538,0.0324303843080997,0.0210568346083164,-0.1199754700064659,0.4557186663150787,0.9977752566337584,,0.4775404930114746,194.7559967041016
CMR_0099,CMR,8387.320305545814,0.0216820854693651,0.0340819098055362,0.0348450914025306,0.0142763992771506,0.00379493762739,0.0087729720398783,-0.4631857872009277,-0.5000554323196411,-0.0931859239935875,1.968695044517517,0.2897019386291504,0.3497605323791504
CMR_0100,CMR,8695.425421127135,0.1056434512138366,0.0523406192660331,,,,0.0074226451106369,,,-0.4090871512889862,1.7079720497131348,0.2878456115722656,0.4264440536499023
CMR_0101,CMR,9000.434968394586,0.0524220392107963,0.0363215692341327,0.0214063823223114,0.0105458218604326,0.0010973326861858,0.0084455339238047,-0.2705287933349609,-0.3592121005058288,0.1041029617190361,2.282628059387207,0.1826190948486328,0.2033782005310058
